rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-18136,Yeah the only way a man can satisfy those women is to get a running start and kick that pussy like it is a door you are trying to bust down. Maybe once your leg is in them up to the knee they will feel something.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-1814,"[USER] (2/2) not have husbands to hide behind, but at the end of the day biology still rules and even an independent feminist woman still feels vulnerable without a protector male.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-18187,"I don’t date women with body imperfections. This is why if she has asymmetric breasts, stretch marks, cellulite, a weird vagina etc I ghost after the creampie",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-1823,"In my mind I wanted her hoe hands off me, she was being rude. Couple weeks before that she tried to have a 3 way with me, unrelated but she sucks. I definitely should have, bottom line. You’re right.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-18230,I don't know. I think girls are smart now days and know guys don't have as many options as girls.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-18247,There’s no way that bitch is coordinated enough to pull that off.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-18249,Sell that bitch a dream...then ghost her ass.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-18280,"Very occasionally a feminazi is just too pretty to really make a great attempt at looking like a trained monkey. Once she does a few rounds of the cock carousel and the hygiene starts to go, doesn't last long.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-18294,"Literally what I would have done. FORCE her to see the man that you are, and force her to see that she can be dropped in a heartbeat for other vagina. Odds are, this probably would have straightened her up before any ""therapy"".",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-18346,What she did is much worse than weinstien because she groomed him since he was 7. weinstien met adult women who wanted a leg up. Big difference.,sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,all_sexist
sexism2022_english-1835,The boys family should have sued the school board for the child support her victim owes since they hired her and he was under her care and direction. Then they will start scrutinizing these cunts behavior like they do the men.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-18355,"courage precludes the wise and strong from prostrating to his base emotions. let the woman freak out. were cooler under pressure, so lets be cool under pressure. let the women attack us physically, were stronger. being punched by a woman is a joke.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-18386,"Bless you, fran' :3. May you see a man tell a bitching, screaming girlfriend to fuck herself and go across the street right into a brothel as her useless ass gawks. Bless you.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-1844,"dudes are tripping when they say an escort would be safer. These bitches suck 10+ daily, have random dudes fingers in their pussies, do bareback with some clients (no exagerration). no way an escort is safer than a non escort IMO",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-18441,This bitch needs to be shot and killed.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-18444,"If we won't fuck their women, what will they jerk off to?",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-18481,"But I thought women could instantly detect sexism, creepiness and bad personalities. Oh wait, I meant attractiveness",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-18510,"Because hunny, the state pays for all your dental care. So suck it the fuck up and try not to be a stupid whore like mommy k? Teehee.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-1854,Shoulda raped and stabbed her,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-18558,"Jeeze, those damn women and their demands to be treated with professional decency. Skanks, I tell you.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-18636,And yet women love cheating with these toxic masculine men!,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-18654,You sound like a big fucking pussy. You think “we” should have boundaries??? Fuck her and fuck you. You don’t need her permission to set boundaries. What exactly did she say?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-18660,"How is ANYONE to take this whore seriously when she puts herself out there! She's been jack hammered by everyone out there that will have her, and we're suppose to take her cry for help seriously? Whore will be a whore!",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-18744,"That's what cracks me up about these women. As men we are ""shamed"" if we have a little penis or under 5'9, but unless you have perky D cups and an apple bottom shaped ass, bitch can't say shit!",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-18784,"No, all we have to do is point out how women disempower men.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-18808,"single moms + the state = don't need no wheat bitch. let them rot with their miserable life, could care less.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-18872,This is coming from the bitch who once flashed a teacher to distract him so her boyfriend could sneak out of detention. God the bitch used to be so much cooler.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-18922,Ugly stupid creature! I heard her Soros-nephew husband had his girlfriend walk the turkey-basters of sperm down the hall to Chelsea's room for those two kids she whelped!,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-19018,So many people just flip their lid and forget that the wage gap is an average. Good for you lady if you work squillions of hours; clearly the majority of female colleagues choose not to.,sexist,3. animosity,3.4 condescending explanations or unwelcome advice,test,all_sexist
sexism2022_english-1904,"Yes, absolutely. I had two jewish girlfriends, and both complained about how jewish men are lousy in bed and have small penises. I'm sure jewish women inflict that on their men all the time. They're twisted.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19048,Whores pimped out by ma n pa.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-19056,"I actually don't think so, females have very recognizable argument tactics. The bait and switch, the cognitive dissonance, the ""gotcha"" misdirection, it all reads roastie lizard brain, imo",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-1914,"Awww, c'mon. Just be a woman about it and slap an emoticon on there. Bitches love emoticons.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-1917,Girls like attention and they get desperate,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19203,It's always about me me me me with women.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19211,"Surely not. I romance my women like a true southern gentleman, even if they're a mestizo cum bucket. Just because you were raised like chattel, doesn't mean I have to treat you like such. Come sit on poppy's lap, mamasita.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-19218,90%+ women will become massive problems if you LTR them.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19239,"Start looking for another job yesterday pal. This cancer, this tumor, is going to leave a wide trail (pun intended) in her wake as long as the managers keep bending over backwards for her.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-19257,"IMHO I would have done the same, and then moved on. So yeah, say, what a bitch, move on, what's wrong with this?",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-19272,Those bitches love talking about how independent they are yet they call guys Low value if they don’t pay for every date and every meal lol tf. Also I’m pretty sure most of the girls on there are ugly. They just want a betabux pretty much,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19322,"Men court, women select. Those are the rules. Just leave yourself open",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-19332,True. B needs slapped around for her insinuations though. Nasty hoe. Smh.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-19343,No way she's a feminist. She's repairing a vehicle and isn't fat as fuck. I call bullshit.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19372,"[URL] This is the reason why i am wary of Thots and I'll look til i find a Tradwife, they just simplify everything.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-19395,I have an alt account pretending to be a woman. My mission is making FDS females as toxic as possible I've gotten thousands of up votes while posting grade A bitch shit,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-194,"Clearly I meant both. I'd rather regularly fuck a 7 that's fun to chill with than a 9 that makes me question reality and stresses me tf out. That's why the quote goes ""For every hot chick out there, there's a dude who's tired of fucking her.""",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19404,They need to take this cunt out back in the ally and work her over with a 2x4. [URL],sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-19413,"Yep. A beta no-bucks cuck. Like who cares what women think about the wall, or anything.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19442,"The worst part is that since kids will grow up with slut moms, they will think it’s normal.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-19443,Can't hit girls though......but.... a c@#t punt might be an idea..,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-19449,"Yup...you are a woman...as close to being an emotional ANIMAL as it gets. You refuse to think...as long as I make you ""FEEL"" good. You are the least of my concerns. You are a Beast with boobies. You will teach me nothing except how to hate Women.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-19470,If it's reciprocal then it's fine... But women are just not like that so don't cuck for these thots.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-19501,Just fucking lol. What does she know about a hard life being subhuman. Dumb whore,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-19554,"Love how women are so ready to call any male they find unattractive ""creepy"", but an older woman fucking (and in cases like this, rape) a young dude is FAR more frequent than the other way around. If anyone is creepy, it's women.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19579,"The reason is simple biology. Men have to make a huge investment to support a woman. If they detect a woman is a slut then they'll never know the kid is theirs, so biliogy says pump and dump",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,all_sexist
sexism2022_english-1958,In germany its fucking opposite the woman are ugly the men are chads.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19583,"**Hobbies of girls without boyfriends:** Drawing, eating, Netflix, want to travel the world **Hobbies of girls with boyfirends:** Insert boyfriend's hobby",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-19595,Fuck that cunt. She's in hell alright. Ill pray she's suffering for eternity.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-19616,selection bias - plus most women on tinder are there for validation not sex,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-19735,"When girls hug, they are continuing to gossip. When guys hug, one of 'em is ""going down""...lol",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-19764,This shows that there ain’t a limit to stupidity for females.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19778,"other vapid whore. fuck the off like kindly ""I'm you girls"" not",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-19824,Excellent idea. Military wives are trash.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-19888,If your a simp women will destroy you. If you tell them to fuck off they are MUCH more likely to leave you alone. Choose.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-19890,She went from girlfriend to whore and is sad now. Oh boo hoo,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-19891,"Like with the beautiful women who never knew life was cruel. Incels can’t comprehend that women and sex are not the prize. Even women know that men are the prize. From controlling and enslaving men, is the only way women get power and wealth.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19892,"Now THERE'S a woman with Principles! You'd pick a pedophile over a murdering,thieving bitch? Aren't you in DEEP enough you stooopid cow? Why not just STFU???",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-19911,Gab her by the pussy. [URL],sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-19953,"Of course. I've seen a lot of good samaritan's, including myself and friends, beings thrown in court/jail or beings sued by frustrated women. I would never help a woman again if nobody else around to back me up.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-19973,When will that old cunt die already???,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-19987,OMG you think I can slay Asian pussy I already have 5 Asian girlfriends but I need 10 to not be considered an incel. I’m going to take over the whole continent,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-19989,Make women irrelevant. That is the most noble thing to do for oneself.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2088,#boobs #cunt #bondage #vibrator #machine,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-2109,When women call attention to herself.....wants a date also,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-2110,"I picked 50% even though it's usually individualized, to balance out. I think sometimes the women is a naggy bitch, but we also all know that sometimes the guy is just a violent a-hole. But then again, she picked him.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-2113,What a disgustingly ugly cunt she is,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-2120,It’s a natural reaction. Girls do that too. Like when you are talking to one THOT bagging your groceries and the hot checker girl starts getting in the conversation.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-2217,"SOME, A VERY FEW men get a free and easy lay. If you are not sexually attractive, you don't get to be a horsie on the cock carousel. Period. End of discussion. Orgasms NOT for all. For most women, and for a few men.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2223,Definitely. My dad is as short as me and a total blue pill betabux bitch.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-23,"but since she's female, her singing will be the lies that lead the enemy to their demise... don't underestimate cunts!",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2317,So tell single moms to stop raising rapists,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2318,"Mollie was white trash, white women that reject non white's sexual advances are racist, and therefore their lives should be forfeited.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-2389,Frag the treasonous bitch and the rest of the scum that went with her...,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-2411,"If it wasn't for female hypergamy ugly people will have not existed today, genetically inferior females being allowed to reproduce in 40.000 BC unlike their male counterparts is the reason of why the human gene pool is so fucked.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2413,Do not support female professionals. Who knows how they got their grades.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2476,"Passes IHRA anti-semitism laws to shut the British people's mouths and puts pedoes on the fast track for adoption. She can not be anymore than 2 steps away from her boss, SATAN. What a cunt",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-2490,"Gotta keep them beta cuck orbiters in line right? Todays women, a joke. The best you can get is a really wet pussy but that shit will dry out eventually.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-2550,"I only know a few black women, but they all hate men and they are all single moms with varying amounts of baby daddies. Imo if you are a black dude who can keep down a job you deserve better than a black woman.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2590,"yeah bitches who serve in the military and are responsible enough to pay for college themselves should be fucked, but then they should still be sent to afghan to die and eat shit. fuck her.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-262,"These types of girls feen over white dudes all day, even normie ones, because of the self hate they hold in their hearts for their skin color",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-2650,I think we should be peaceful & use our 1A to speak or congregate etc. but if/when some antifa cunt starts beating the shit out of some old lady we should start curb stomping those fucks.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-2667,"The louder and more annoying the feminists are in a country's women, the more privileged, spoiled, and pampered they are",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2732,"fuck. single. mothers. (but don’t actually fuck them, or youll get trapped for 18 years)",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-2737,You can't make a ho a housewaifu.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-2752,Hhaaha I fucking hate women.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-2761,"Fake News media whore.... politicized and sensationalized tragedy, instrumentalized grieving victims, all to prop up ratings (perhaps her 401-k, also) for a sinking, sinking, failing, lying network...She is a A despicable, deranged pos",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-2862,Amy Schumer complaining about two black male comics being paid more than her from Netflix???? Check your white privilege bitch! [URL],sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-2882,Don’t be a cunt to people. Just adopt the “I don’t give a fuck attitude “. Look out for number one but don’t intentionally hurt others.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-289,"Indeed, her pussy is drying up per second that simp talks. She will probably get fucked by the babies daddy that night.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-2897,"Hasn't even been 3 months Keep vetting for red flags Also it's the females job to push for Male commitment You should be gaming other girls but you're clearly not, and clearly developing oneitis",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-2940,Raising women and children is demeaning. Allowing strangers to fuck you at will and aborting their unborn children with no consequences of fatherhood is empowering. #feminismiscancer,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-30,Bit of a cunt isn't she.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3131,At least you admit everyone not just women is part of the problem. Bitches and niggas are fucked these days they switch up on you in a second if it benefits them,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3163,reeeeee wimminz are ivel,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-3170,If that pinko c*** got gang raped by a bunch of sand suckers I would do the Christian thing and turn the other cheek. Who am I to stop her from embracing cultural diversity? Seal the hatch or lose the boat.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-318,"Blacks guys don't take shit from girls or guys! They dont get all sympathetic when they see a woman putting on the waterworks! The black guys i know totally go there own way and really dont care about ""bitches""!",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-3180,"Why do women settle down with you after you spent your youth getting your dick wet with as many different pussies as you can? Because people change over time, they mature, they become different than they were ten years ago.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-3186,If they did things my way. they would slowly kill her dragging her down our streets and cut her up into little pieces and send them to all of our enemies all over the world to show what happens to child killing TRAITORS!!,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-3208,"its a compliment suited for a bitch, given how some women are slave to their basest desires they deserve compliments no better than those granted to dogs",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3263,"show her that your higher value then her bf, women are egotists and are always looking for the best option, qualify her so she will start second guessing herself.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-3267,women are the worst judges of character,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-3316,"Because modern thots aren't worth fighting for. If she reveals her AWALT tendencies and disrespects you, just dump her ass and walk away",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-3368,"Wow, cheating is so easy and natural for women, that even women in their 80s can do it. And I'm sure she's cheated on him more than we can imagine in all 50+ years of their marriage...",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-3393,"I would say that's a good thing, got enough dumbasses being birthed by dumbass women as it is already.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-3431,"Whether it was those rotten Russians, or the Easter Bunny hacked Podesta, one thing is for sure ... the bitch lost, didn't she?",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-3443,"For one of the smartest people around, he's pretty stupid when it comes to female nature - Did he learn nothing? Should've gone all male clerks, nobody would've blamed him.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-3476,"No stupid woman here. Get the fuck out bitch, this is a MALE ONLY COMMUNITY.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3523,this bi--th should be stoped she's the rapist,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3587,Absolutely! If these RINOs stab US all in the back - tossing their vote to the Democrats = WE WILL NEVER FORGET! It's a hardcore SMEAR CAMPAIGN w Hillary Clinton and her lawyers behind it all = EVIL BITCH.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3630,Top kek. Disgusting old cripple resenting Chad for not wanting to fuck her roast beef cunt.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3646,"Yeah, I was just trying to annoy the gymcels. Anyone who's anyone knows femoids are incapable of love.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-368,Total fuckin roastie hairstyle she got. Fuckin bet that pussy looks like a retard went barbarian on an arbys large roast beef sammich with xtra arbys sauce. S/,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3734,You should've hit her.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-375,"[USER] If they all left at once,the evil bitch would implode.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3788,"what have you tried already? I like to point out that nobody blinks when a smaller man starts shit with a larger man and gets his ass beat, men and women are equal right?",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-3791,"Just another INSANE LibTurd. I believe these women are sociopaths. ""It’s all a game to the sociopath. Life is a game. With little inside themselves they spend most of their life playing stupid mind games."" Refrence: [URL]",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-3830,Karma's an even bigger bitch than she is,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-3865,"I'm a hobbyist photographer and tbh it's hard to focus on foids when you are shooting, you just want the bitch to understand instructions",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-395,Shut your bitchass mouth lady. You clog up my gab feed,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-3981,"Don't get me wrong I do like being a hit taller but it ain't gonna turn a harlot into a housewife. Nothing is gonna turn a harlot (hoe) into a housewife and remember, AWALT.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-4006,"Maybe part of the reason you're not successful with hotter women is a lack of experience, and easier game can help you work on your approach, and your close, until you come across as the suave motherfucker you want to be. Training wheels.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-404,"A woman sends that to a man and she's brave, strong, independent. A man sends that text to a woman and there's criminal charges.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-4053,"So many rich famous handsome men got divorce raped. If all those men couldn't make a woman happy, what make you think you can.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-4055,These BP stories are gonna end up giving me a brain tumor or an aneurysm or something. From the rage bubbling inside me when I see pussies letting women get away with murder,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-4067,"Never get married even if you get the chance. Every foid cheats at her bachelorette party, and in fact that's the whole fucking point of the party.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-4108,"Chads had their fun and fucking destroyed her in bed, while beta billy waits his turn and she will deny him sex after marriage and maybe even cheat on him 😂 😂",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-415,[USER] My Dream Girls!!!!! Wish women today were as classy as those two were back in those days. What a shame.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-4156,"Your wife could leave her phone at the office Women can’t be parted with Instagram for two minutes while taking shit mate, what are you talking about even?",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-4162,It's hard for a woman to talk with a dick in her mouth.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-4184,considered custody more important than her Now that's admirable. Taking someone else's kids on for pussy is pathetic.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-4193,"They have no problem shouting us down over ""not understanding the female experience,"" yet they have no issue telling us precisely what we need. The world has gone topsy fucking turvy.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-4217,I love the Star Trek: Enterprise episodes where T'Pol's status as a jealous vagina owner trumps her status as a Vulcan and her craving for Southern white cock overcomes her commitment to Surak's teachings. Women are slaves to a Southern alpha male.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-4221,"I don't see why they even bothered, nobody said cellulite wasn't natural, just that it isn't attractive at all. Oh boo hoo women have to deal with having a flawed appearance, cry me a river.",sexist,3. animosity,3.3 backhanded gendered compliments,test,all_sexist
sexism2022_english-4291,"What risks? Pregnancy fixed with birth control or abortions, STD well every bitch has one of those. No woman has an emotional connection to a guy she's only casually fucking.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-4370,Should have let her get hit. Stupid guy.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-44,"Miramax insider: Countless women submitted to Harvey Weinstein's advances WILLINGLY. I told you, they are all whores! [URL]",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-4416,"Ryanae hit the nail on the head. Confidence > Looks Don't let it get to you, girls can be major bitches.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-4494,"wymyn shouldn't be allowed to vote, let alone hold political office or be on SCOTUS",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-4534,Women in the military is a joke. Almost any man could beat the shit out of this female guard wearing camo in Penn Station.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
