rewire_id,text,label_sexist,label_category,label_vector,split,sexism_grade
sexism2022_english-4772,"only the top 20 of girls average more than about 2 per year, but that includes those who are in a ltr. it depends on the circles you are travelling in.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-479,"spoken as if women are prizes not wanting to be becky bucks means they are prizes? lol that's bare minimum self respect. if they're not catches, then work on becoming catches. don't settle for a manchild.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-4829,"funny. if it was real, then she would want him even more because she instinctively desires a jerk more than a nice guy.",sexist,2. derogation,2.1 descriptive attacks,test,sexist (low confidence)
sexism2022_english-4845,"unlike almost every single society on earth, pre-christian europeans venerated, respected, and placed our women on a pedestal.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-4861,"that's true, but think how miserable those women get as they get older and they are left with a fat balding beta-bucks husband and no chad.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-4999,this is a shit test. coming from a guy could be an amog attempt. agree and amplify and let her bask in the glory. oh this is awkward didn't you know that we're already married? if bold plant a forceful kiss on the girls lips,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5003,"standards are different for men and for women. a few white men can theoretically continue the entire white race if all white women mated with them, the opposite isn't true.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5023,"abused for four years, yet she marries him after 2.5 years of abuse? if it were true, then she's a f.....g masochistic moron.",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,sexist (low confidence)
sexism2022_english-5025,"no, they mean like when specifically a black person gets loud and rowdy and how they the black person acts in that regard. the article is saying men should avoid women who act like that especially in attention-seeking environments.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5115,"damn man, i really cant believe guys go out and act like this...no wonder its becoming easier for me to get what i want from women, i dont do anything of that weak shit.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5185,"in essence, women who do this are saying it's ok instead of nipping it in the bud and telling the guy off and smacking his face hard.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5198,"male and female brains wired differently, scans reveal",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5226,"you need to cut 100 of contact with her and block all communication, obviously you still want to fuck her meaning the ball is in her caught - she can manipulate you pretty easily from here. cut all ties or you are fucked",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5239,"nah, the moral of the story is women like that should be avoided like the plague.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5295,not all women date up. there are plenty of women who just want a compatible guy.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5363,why do you obsess and talk about nutting children why do you talk about playing with their buttholes. you're a sick mother fucker,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5482,damn ugly she-ape!,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5607,"you guys are so hypocritical, you slander 4.4 billion people because 1 woman did shitty math? what if a woman said men are stupid or some shit like that, you guys would flip tf out",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5614,"you must be perplexed. all the logic, common sense, work ethic, proper grooming and cleaning habits, jobs, pretty women that dont resemble baboons must make your brain hurt. its ok little guy",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5629,"while fake feminists are playing dress-up to sling poo at our favorite president, the author of the handmaid's tale recently got in trouble with said fakefeminists for questioning the metoo witch hunt and modern feminism.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-571,i feel the same way. it would be nice to have a wife and kids. but it would be horrible to have a vindictive ex and kids i never see. the risk is not worth the reward.,sexist,2. derogation,2.1 descriptive attacks,test,sexist (low confidence)
sexism2022_english-5762,"i've never seen anything like it. at first, i was puzzled. then i realized that she is going to nudge him to the left. she is not qualified to advise the president on anything except maybe choice of ties.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5769,you're describing 99.9 percent of women who set foot in a gym.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5781,"i have another one for today laura loomer, this young man is stating she is stalking and making a rape allegation against him. reconsider donating to her. we on the right need to expose weed out the bad actors, frauds and crazies.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5799,"non-hypocritically, my pair bonding ability would be ruined for women at my level.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5842,i'd like to fucking shoot theresa may if it wasn't illegal! - but then she's already shot to pieces.,sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,sexist (low confidence)
sexism2022_english-5869,"as this police commander is having trouble understanding the nuances of this crime, i think we should help him by cutting off his dick so that he understands what is being done to these girls by their muslim parents",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5895,"ah, i see. the issue is you're courting camels. they can be quite ornery. i would recommend moving on to human women at some point.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-592,"keep it up. your case is different. in hoping u two get married and have babies within the next 2 months. if you don't get married, i hope she at least bares you a child to solidify your union. godspeed and good luck",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-5988,"a false dichotomy. apparently we believe that women are pure so long as they remain virgins till we wed them, and if she is impurified by some vile other man's cock, then she's a slut.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6057,"no one worships mary,,, shows your ignorance of god's only church. jesus picked men,, unlike you with your female priests. peter got the keys to heaven,,,",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist (low confidence)
sexism2022_english-6088,and lets not forget about those damn false rape accusations,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6116,this is the fallacy of assuming male sexuality is default and female sexuality is a broken version. honestly this happens way too often on here.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6162,pics of hanged women,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6169,"thats what im thinking. im an ultimate beta, i can get manipulated, i cant act like a man cause im soft. thats exactly why i dont want to marry. im too insecure.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6179,honestly i would not have felt bad at all if this asswipe would have had a stroke and fallen over dead during her vacuous flapping of her man pleaser.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6264,you could have joined in who cares women arent your friend anyway,sexist,2. derogation,2.1 descriptive attacks,test,sexist (low confidence)
sexism2022_english-6316,"check videos. indian woman can put any male in prison with a simple lie. some woman did that to a taxi guy to joy pay the bill. she even beat herself. thanks god, the guy had a camera.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6597,where do you meet 9's and 10's? are these girls you're mostly cold approaching?,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6599,too bad the empty barrel is too stupid to realize that gen. kelly destroyed her at the press conference.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6620,"one, she is 15, uglier than me, femlet, fat, and already has orbiters. fuck this clown world",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6642,"who the hell are you? i like the tone of this - i often say 'so, what's your story?' to girls and i imagine it kinda has the same effect they suddenly feel the pressure to qualify to you why they are interesting to talk to. good times!",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6653,"true, but the dark can hide terrors. plus it's still better to go in a group if possible, i just think solo bug out is not with the risk. of course i'm thinking about my wife and kids but a lone man could make i think. at least for a while.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6774,ass of the century we need women like this in congress,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6776,"no, data shows that women think 80 of men are below average.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-679,it's a life fuel to see foids get really offended,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist (low confidence)
sexism2022_english-6804,ewww gross! you know she starved children right? yup she imposed a school lunch program that no kid or reasonable.human would eat. i'm still convinced shes a man.. she could break obama in half. obama is half the man she is. lol,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist (low confidence)
sexism2022_english-6817,"i'd rather have sigourney weaver type female characters over the current style of women in movies. she wasn't a mary sue, she didn't have these overpowered abilities and she couldn't take on 20 men at a time.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6828,"...because if she doesn't do what soros clowns told her to do, it will be she who winds up dead. long list, kkkamala. why don't you just step down?",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6836,"yeah but come on trpmanosphere are outliers, the mainstream does not see this much whining about women. men still want to get laid and even have relationships as much as ever.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6944,"given the nature of ww2 and the associated draft dodging, in the part of white girls. the game is a spit on the face of anyone who isn't a white woman.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-6977,"from this moment on you are a rock. you absorb nothing, you say nothing, and nothing breaks you. except for the say nothing part. be playful and cocky with her. this is your frame.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7065,"if you want to be like women, go squat in the woods and piss.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-709,"ltr's are good if you both have similar goals, both earn good money and she likes being number 2. you can really get ahead in life and crush it",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7096,"well, feminists also don't like women they consider prettier than them. so there's that.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist (low confidence)
sexism2022_english-710,at first i was like 6mins 30secs aint no one got time for that... then i skipped to her getting tazed... all of a sudden i got 6mins 30secs freed up,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7121,actually she doesn't kill them - she just sucks the souls out of them for nourishment after she takes her meat suit off.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7141,"give her a disappointed look, shake your head, and say minus one. then walk away and re-initiate the interaction later.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7155,1 on the not being able to bang your neighbors wife comment.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-718,your woman is not all women. awalt how are the threesomes coming along? can't complain hire any more hookers? still just the one,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7190,"tbf such a bitch can't love anyone but herself. incels also want a relationship, not just sex.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist (low confidence)
sexism2022_english-7207,here on the oregon coast it doesn't snow. it's colder than a witch's titty though!,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7224,give me an example because i can't just start touching a girl without talk or can i?,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7251,"she should have known better. i wonder why some female teachers do not take their marriage vows seriously?! also what does a young boy have to offer, he has no experience.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7281,concealed carry for women!!! purses are for lipstick! 2a yougotthis concealedcarry,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7354,you mean women arent masturbating to pictures of men doing the dishes????,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7362,"you know, boys, a nuclear reactor is a lot like a woman. you just have to read the manual and press the right buttons. homer simpson",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist (low confidence)
sexism2022_english-7363,only way is if 10 times tougher than any male then. her beauty is a deficit in this career. just honest. it takes one bad ass mother to be a seal and she would have to had them all their asses to be included in that club.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7375,you consider a girl that has sex with her boyfriend slutty? why? isn't monogamy sort of the opposite of slutty?,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7402,very far past. we cannot ignore that women did have it worse before the industrial age.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7408,she is untermensch,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7437,"i am not asking for a lot, just a mid 20s female not overweight just like me. but nope no one, i guess the politic and hobbie doesnt match with them whilst i dont even have such requirement at all. when i am be nice just a creepy rniceguys.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7504,"the only one i now to be innocent is jordan chariton, a conclusion i reached after listening to his accuser get interviewed by h.a. goodman. he still should have been fired though, but he didn't do anything wrong to her.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7533,the freakin' citadel has accepted a muslim woman who wants to force them to let her wear her hijab. magabanislam,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7549,you really are fucked in the head boy. to say evil doesn't exist is like saying you've never had a shit. anything more you want to add you degenerate twat. fuck you and israel.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist (low confidence)
sexism2022_english-7554,"i know but the pointy, tasseled boob thing she's wearing... i couldn't resist.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7605,"mate, i'm self quarantining myself away from women, thanks for the warning. these chick's are so good looking i'm afraid i might be putty in their hands.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7621,it is mind boggling how much these normies worship females,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7642,what do you think about that ? should i pay her ? pay whatever she's minimally entitled to legally but kick her ass to the curb.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist (low confidence)
sexism2022_english-773,"damn dont do that to yourself. it sounds like sex is important to you so if a girl isnt having sex with you by the 5th or 6th date at most, just move on. check out the dicarlo escalation method",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7730,she admitted somewhere to be a sex worker... nothing against sex workers but you know... yikes,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7757,i hate her.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7759,"lady justice carries a sword. take away the sword, she is left with the scales. but grocers, also, carry scales.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7809,always follow the money. you think the government is gonna pay for tens of thousands of new born chad babies per week till they reach adulthood?,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7825,"its more plausible than the retardation the cucks are currently pushing about merkel being hitlers daughter, but still absurd af.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7876,i have a gas chamber for her. also for the other 649 mps.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7879,"but there are no lesbians. she's in high school, she'll work up to dudes eventually. i'm joking in a fashion but apparently in japan i heard lesbian teens are considered normal, and that they will grow out of it.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7904,a violent niggerette. mcdonalds could make hamburgers out of her. at least then a few burgers would have some meat,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-7934,if youre 63 chad with a 2 dick she will find another chad. maybe not an incel but fuck i can sympathize.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist (low confidence)
sexism2022_english-8034,"on one hand, yeah, putting a woman in the north african theater of wwii is fucking stupid. on the other hand she's a total smoke show.",sexist,3. animosity,3.3 backhanded gendered compliments,test,sexist (low confidence)
sexism2022_english-8047,weeze knows how to handle uppity white women don't be an uppity white woman in louisianan.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-808,"her mother should have been schooled, on the proper use of a clothes hanger.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist (low confidence)
sexism2022_english-8080,let her keep her rotted labia. im sick of madonnas fucking genitals,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-810,my sausage brings all the girls to the yard sausage,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8180,"you are mistaken, they don't want equality. they only want privileges without matching responsibilities.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8212,i think most women choose to keep their unwanted babies.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8224,i kind of want to make a troll account and just posed women or trash and get it report it and see if it's taken down just to see,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8237,"you bring in immigrants who do nothing but hate and cause violence,but your own people are supposed to just accept that.hang this traitor witch.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist (low confidence)
sexism2022_english-8286,"in california, a man convicted of 2 rapes was hired as security guard at a rape crisis center. because every woman deserves a fair and equal chance of being raped. maga liberallogic",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist (low confidence)
sexism2022_english-829,how long will it take a woman to mentally move on from the situation? cause they're fond of bringing up shit from before my ancestors,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist (low confidence)
sexism2022_english-8317,book example of not giving a fuck about women,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8333,from my exp my friends with the highest success rate with the ladies are the ones who treat and talk to woman like shit.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8346,so you're saying chinese women are gold diggers and others races arent? you're just moving one uncomfortable conclusion to another uncomfortable conclusion.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8349,he also claims that he never gets rejected and can bang literally any girl he wants. imagine that!!? see a perfect 10? i choose to go and pull her and i know with 100 i can't fail. lol,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8391,"it's so nice to see these ideas delivered unapologetically, with no concern given to the poor hurt feelings of the feminists who are wrong about them. i'd love to send this blogger some flowers. or she might prefer weed. or catnip.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8411,"screeching, screaming, yelling....it's fucking embarrassing to the female species.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8435,"salvini spanked her, she liked it...love ya claudia...",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8448,why didn't he just play with the other guys wife whist the dude was smashing his? instead this guy just watched.....what a beta cuck!,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8483,also 35. i had no idea. i thought young girls didn't like guys in their 30s. is it via old?,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-854,"if an ebil crossdresser since it seems that, in the eyes of radfems, that's all trans people are. dares go into the cis-woman's holy sanctuary, ya better watch out before ya get raped! all i can do is shake my head and sigh...",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8547,late night tv is awash in liberal idiocy!!,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-86,maybe it's just your brain asking you... hey are you over this bitch yet or not? if you're not it will know if you're spending a lot of time thinking about her. just remind your brain you have better things to worry about.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist (low confidence)
sexism2022_english-8637,shit post in peace here hahaahahhhhahahahhhaahahahahahahahahhhahahhahhahahahahhahaaahahaahhahahahhhahahhaa boyo i got perma banned from here on an alt for telling someone to rope himself nice shitposting in peace. enjoy the female mod cuck.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8643,yeah i've never seen a black women that even compares to dana.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8652,idk seeing normie females come here to laugh at virgins is pretty rude too.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8662,"i dont know who that is, but sounds like she might be loaded so yeah why the fuck not. you can be on the 9-5 for 40 years plan or suck 20 dicks for an hour for 10m plan.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8679,she wanted to adopt so that she could play with the child while the husband pays for it.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8691,a face only his mother could love and of course whatever the hell married him!,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist (low confidence)
sexism2022_english-8692,"yes, coming from hermedia...no surprise. they are no longer in control of the narrative and it drives them crazy.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8696,truce or consequences... muslim men. like killing other muslim men... keeps the overpopulation down... and they get more women in their harems....,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8805,"damn right. contraceptives and carpet bombs. we made 'em, we can take 'em out. it is our right as the reason why they exist in the first place, we are their gods. we can giveth and we can taketh away. too far ?",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8819,"even if any-she agrees, her feefees will change from moment to moment, so nothing counts that 'o' is silent.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-8914,maybeshehitsher the highest rates of physical abuse occur between lesbian couples. sorry to ruin the feminists fake fantasy with facts. if they really cared about reducing female victims of violence perhaps they'd address that.,sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,sexist (low confidence)
sexism2022_english-8981,"if you have broad shoulders and small hips, a semi-chad may be possible. but the fact that you have to ask this question means you have too much oest anyway --- wide hips, so no.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9005,"an aside note, the woman in the middle has some badass calfs! god i hate women who have naturally great calfs.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9072,.....im wiggapriveledge yo git ti fuck oota here yo niggapriveledge muthafuck ya on ma turf ya all pay me ho.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist (low confidence)
sexism2022_english-9103,blacks and muslims aren't respected by white men and white women marry them. east asians are respected by white men and white women don't touch them. doesn't seem like being respected for low-crime is worth any beans in the darwinian game of life.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist (low confidence)
sexism2022_english-9128,"dude but look at from the positive. if one girl is thinking that, think about how many others are too. that's an easy fix for literally the next girl you see. that whole story is a net positive man, you just have to change your perspective on it.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-915,one time i approached a group of three girls with a simple can i drink with you because i was attracted to one of the girls. her friend tried to 'guard' her until i started hitting on her instead for her personality.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9172,"it has always seemed to me that feminists' goal has been to take the fem out of feminism. that's why i'm not a feminist, i'd prefer to be a woman.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9190,"i wholeheartedly believe that we all should be using the phrase my body, my choice in conversations with females. lol.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9195,men are funnier than women---to some other men! x200b,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-920,i've rarely had fun with women that did not involve their vaginas.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9207,"i tell any female who complains to me about being single to hand me her phone. i can always, guaranteed find them a date that night and get the dude to pick them up at a time and place of their choosing. they shut up after that",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9238,i was watching quantum leap on netflix and noticed that women were always the victims of men and never the other way round. even if they were a bad guy they were only acting on a mans behalf.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9309,"i'm from the future, here is a nsfl photo of her 5 years after their marriage. my work here is is done, now if you will excuse me i have to go bleach my eyes.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9313,"not that i know of, but damn i wish she would be. he could almost have her as a nightly punching bag, and it would be a lot more entertaining than watching that cuck hannity give the walking grids patient colmes a milquetoast drubbing.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9330,"ah, rredpillwomen, where ladies are free to speak their minds about any subject they like, so long as it involves either trading recipes or bashing gloria steinem. and nothing else.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9343,i'll fuck your sister rocket-man .,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-941,"i always thought that was lame. i've seen dudes call girls sluts because they were fucking some dude they knew, but the real reason was because they weren't fucking them.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9430,soooo.... lil' chuckie has quite the rep. and little miss perfect kirsten gillibrand provided cover for schumer. btch flashback schumer wags finger over insulting the women of america but calls flight attendant bitch,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist (low confidence)
sexism2022_english-9457,it's a witch hunt! who was the last person you saw on national msm news speaking to a group of women on the ills of womanhood in america? ...just happened to be a group that identifies as a coven of witches!!!hmmmm,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9470,"i hate that chick, i don't like calling her milo, because in my mind there's one one milo, the dangerousfaggot. i refer to her as olim.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9476,whoops. i replied to the wrong person. still don't know why you're mad about a muppet vagina.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist (low confidence)
sexism2022_english-9485,if one was doing that to my son i'd give my wife brass knuckles so it wouldn't have to be 30 punches like this video,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9632,"but we already have the stats, biological mothers are the number one abusers of children, though step and foster parents are worse per capita.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9691,"i actually think women will also use them. probably not at much. but if you are an overweight woman looking for a chad, it's better than being the last call pump and dump on a saturday night.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-971,"those are brazilian girls. when we say black and white we mean americans. for instance i gave up on white girls, but russian girls are the shit.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9775,salim mehajer 'threatened to rape car repair worker's mother' over dispute about his ferrari - as his friends call him a 'fing showpony' and warn him the 'bikies might ring',not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9832,we know what liars they are just ask her ex husband how she lied to him,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9862,"i know a woman who slept with one off her best friends on off boyfriend. dropped her entire social circle for a jerk, not even a chad. she was an, 8 as well. smh. she had choices, chose this guy. women can be dumb.",not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9882,girlfriend 'you're not laying in your boxers all day watching the football scores come in'. who said women make shit comedians?,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist (low confidence)
sexism2022_english-991,in fact several feminist gamers have stated they don't play video games because they are 'lame',not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9926,"i identify and feel like a menstruating chinese woman, so if i kick you in the throat, it is not my fault. i'm special and must be accomadated, cause i'm different, but am the same, but not really, maybe.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist (low confidence)
sexism2022_english-9929,yay! nothing like a poor imitation of a women with a 4 inch dick,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist (low confidence)
sexism2022_english-9946,lovely? have you seen the state of them both? the niglet looks like an african tranny man an ugly one at that and vanessa looks 20 years older than she is. lovely how?,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist (low confidence)
sexism2022_english-9967,the next person to play james bond will be female. watch it happen.,not sexist,none,none,test,sexist (low confidence)
sexism2022_english-9992,"i see it differently. with hypergamy dialed up to eleven, women will only date elevens. as a consequence, most men will be discouraged, creating a lot of discouraged women.",not sexist,none,none,test,sexist (low confidence)
