rewire_id,text,label_sexist,label_category,label_vector,split,sexism_grade
sexism2022_english-18481,"but i thought women could instantly detect sexism, creepiness and bad personalities. oh wait, i meant attractiveness",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-18510,"because hunny, the state pays for all your dental care. so suck it the fuck up and try not to be a stupid whore like mommy k? teehee.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-1854,shoulda raped and stabbed her,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-18558,"jeeze, those damn women and their demands to be treated with professional decency. skanks, i tell you.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-18636,and yet women love cheating with these toxic masculine men!,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-18654,you sound like a big fucking pussy. you think we should have boundaries??? fuck her and fuck you. you dont need her permission to set boundaries. what exactly did she say?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-18660,"how is anyone to take this whore seriously when she puts herself out there! she's been jack hammered by everyone out there that will have her, and we're suppose to take her cry for help seriously? whore will be a whore!",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-18744,"that's what cracks me up about these women. as men we are shamed if we have a little penis or under 5'9, but unless you have perky d cups and an apple bottom shaped ass, bitch can't say shit!",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-18784,"no, all we have to do is point out how women disempower men.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-18808,"single moms the state don't need no wheat bitch. let them rot with their miserable life, could care less.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-18872,this is coming from the bitch who once flashed a teacher to distract him so her boyfriend could sneak out of detention. god the bitch used to be so much cooler.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-18922,ugly stupid creature! i heard her soros-nephew husband had his girlfriend walk the turkey-basters of sperm down the hall to chelsea's room for those two kids she whelped!,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-19018,so many people just flip their lid and forget that the wage gap is an average. good for you lady if you work squillions of hours clearly the majority of female colleagues choose not to.,sexist,3. animosity,3.4 condescending explanations or unwelcome advice,test,sexist
sexism2022_english-1904,"yes, absolutely. i had two jewish girlfriends, and both complained about how jewish men are lousy in bed and have small penises. i'm sure jewish women inflict that on their men all the time. they're twisted.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19048,whores pimped out by ma n pa.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-19056,"i actually don't think so, females have very recognizable argument tactics. the bait and switch, the cognitive dissonance, the gotcha misdirection, it all reads roastie lizard brain, imo",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-1914,"awww, c'mon. just be a woman about it and slap an emoticon on there. bitches love emoticons.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-1917,girls like attention and they get desperate,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19203,it's always about me me me me with women.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19211,"surely not. i romance my women like a true southern gentleman, even if they're a mestizo cum bucket. just because you were raised like chattel, doesn't mean i have to treat you like such. come sit on poppy's lap, mamasita.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-19218,90 women will become massive problems if you ltr them.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19239,"start looking for another job yesterday pal. this cancer, this tumor, is going to leave a wide trail pun intended in her wake as long as the managers keep bending over backwards for her.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-19257,"imho i would have done the same, and then moved on. so yeah, say, what a bitch, move on, what's wrong with this?",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-19272,those bitches love talking about how independent they are yet they call guys low value if they dont pay for every date and every meal lol tf. also im pretty sure most of the girls on there are ugly. they just want a betabux pretty much,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19322,"men court, women select. those are the rules. just leave yourself open",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-19332,true. b needs slapped around for her insinuations though. nasty hoe. smh.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-19343,no way she's a feminist. she's repairing a vehicle and isn't fat as fuck. i call bullshit.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19372,"this is the reason why i am wary of thots and i'll look til i find a tradwife, they just simplify everything.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-19395,i have an alt account pretending to be a woman. my mission is making fds females as toxic as possible i've gotten thousands of up votes while posting grade a bitch shit,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-194,"clearly i meant both. i'd rather regularly fuck a 7 that's fun to chill with than a 9 that makes me question reality and stresses me tf out. that's why the quote goes for every hot chick out there, there's a dude who's tired of fucking her.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19404,they need to take this cunt out back in the ally and work her over with a 2x4.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-19413,"yep. a beta no-bucks cuck. like who cares what women think about the wall, or anything.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19442,"the worst part is that since kids will grow up with slut moms, they will think its normal.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-19443,can't hit girls though......but.... a ct punt might be an idea..,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-19449,yup...you are a woman...as close to being an emotional animal as it gets. you refuse to think...as long as i make you feel good. you are the least of my concerns. you are a beast with boobies. you will teach me nothing except how to hate women.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-19470,if it's reciprocal then it's fine... but women are just not like that so don't cuck for these thots.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-19501,just fucking lol. what does she know about a hard life being subhuman. dumb whore,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-19554,"love how women are so ready to call any male they find unattractive creepy, but an older woman fucking and in cases like this, rape a young dude is far more frequent than the other way around. if anyone is creepy, it's women.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19579,"the reason is simple biology. men have to make a huge investment to support a woman. if they detect a woman is a slut then they'll never know the kid is theirs, so biliogy says pump and dump",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,sexist
sexism2022_english-1958,in germany its fucking opposite the woman are ugly the men are chads.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19583,"hobbies of girls without boyfriends drawing, eating, netflix, want to travel the world hobbies of girls with boyfirends insert boyfriend's hobby",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-19595,fuck that cunt. she's in hell alright. ill pray she's suffering for eternity.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-19616,selection bias - plus most women on tinder are there for validation not sex,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-19735,"when girls hug, they are continuing to gossip. when guys hug, one of 'em is going down...lol",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-19764,this shows that there aint a limit to stupidity for females.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19778,other vapid whore. fuck the off like kindly i'm you girls not,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-19824,excellent idea. military wives are trash.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-19888,if your a simp women will destroy you. if you tell them to fuck off they are much more likely to leave you alone. choose.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-19890,she went from girlfriend to whore and is sad now. oh boo hoo,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-19891,"like with the beautiful women who never knew life was cruel. incels cant comprehend that women and sex are not the prize. even women know that men are the prize. from controlling and enslaving men, is the only way women get power and wealth.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19892,"now there's a woman with principles! you'd pick a pedophile over a murdering,thieving bitch? aren't you in deep enough you stooopid cow? why not just stfu???",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-19911,gab her by the pussy.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-19953,"of course. i've seen a lot of good samaritan's, including myself and friends, beings thrown in courtjail or beings sued by frustrated women. i would never help a woman again if nobody else around to back me up.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-19973,when will that old cunt die already???,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-19987,omg you think i can slay asian pussy i already have 5 asian girlfriends but i need 10 to not be considered an incel. im going to take over the whole continent,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-19989,make women irrelevant. that is the most noble thing to do for oneself.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2088,boobs cunt bondage vibrator machine,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-2109,when women call attention to herself.....wants a date also,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-2110,"i picked 50 even though it's usually individualized, to balance out. i think sometimes the women is a naggy bitch, but we also all know that sometimes the guy is just a violent a-hole. but then again, she picked him.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-2113,what a disgustingly ugly cunt she is,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-2120,its a natural reaction. girls do that too. like when you are talking to one thot bagging your groceries and the hot checker girl starts getting in the conversation.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-2217,"some, a very few men get a free and easy lay. if you are not sexually attractive, you don't get to be a horsie on the cock carousel. period. end of discussion. orgasms not for all. for most women, and for a few men.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2223,definitely. my dad is as short as me and a total blue pill betabux bitch.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-23,"but since she's female, her singing will be the lies that lead the enemy to their demise... don't underestimate cunts!",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2317,so tell single moms to stop raising rapists,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2318,"mollie was white trash, white women that reject non white's sexual advances are racist, and therefore their lives should be forfeited.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-2389,frag the treasonous bitch and the rest of the scum that went with her...,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-2411,"if it wasn't for female hypergamy ugly people will have not existed today, genetically inferior females being allowed to reproduce in 40.000 bc unlike their male counterparts is the reason of why the human gene pool is so fucked.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2413,do not support female professionals. who knows how they got their grades.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2476,"passes ihra anti-semitism laws to shut the british people's mouths and puts pedoes on the fast track for adoption. she can not be anymore than 2 steps away from her boss, satan. what a cunt",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-2490,"gotta keep them beta cuck orbiters in line right? todays women, a joke. the best you can get is a really wet pussy but that shit will dry out eventually.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-2550,"i only know a few black women, but they all hate men and they are all single moms with varying amounts of baby daddies. imo if you are a black dude who can keep down a job you deserve better than a black woman.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2590,"yeah bitches who serve in the military and are responsible enough to pay for college themselves should be fucked, but then they should still be sent to afghan to die and eat shit. fuck her.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-262,"these types of girls feen over white dudes all day, even normie ones, because of the self hate they hold in their hearts for their skin color",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-2650,i think we should be peaceful use our 1a to speak or congregate etc. but ifwhen some antifa cunt starts beating the shit out of some old lady we should start curb stomping those fucks.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-2667,"the louder and more annoying the feminists are in a country's women, the more privileged, spoiled, and pampered they are",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2732,"fuck. single. mothers. but dont actually fuck them, or youll get trapped for 18 years",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-2737,you can't make a ho a housewaifu.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-2752,hhaaha i fucking hate women.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-2761,"fake news media whore.... politicized and sensationalized tragedy, instrumentalized grieving victims, all to prop up ratings perhaps her 401-k, also for a sinking, sinking, failing, lying network...she is a a despicable, deranged pos",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-2862,amy schumer complaining about two black male comics being paid more than her from netflix???? check your white privilege bitch!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-2882,dont be a cunt to people. just adopt the i dont give a fuck attitude . look out for number one but dont intentionally hurt others.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-289,"indeed, her pussy is drying up per second that simp talks. she will probably get fucked by the babies daddy that night.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-2897,"hasn't even been 3 months keep vetting for red flags also it's the females job to push for male commitment you should be gaming other girls but you're clearly not, and clearly developing oneitis",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-2940,raising women and children is demeaning. allowing strangers to fuck you at will and aborting their unborn children with no consequences of fatherhood is empowering. feminismiscancer,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-30,bit of a cunt isn't she.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3131,at least you admit everyone not just women is part of the problem. bitches and niggas are fucked these days they switch up on you in a second if it benefits them,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3163,reeeeee wimminz are ivel,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-3170,if that pinko c got gang raped by a bunch of sand suckers i would do the christian thing and turn the other cheek. who am i to stop her from embracing cultural diversity? seal the hatch or lose the boat.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-318,blacks guys don't take shit from girls or guys! they dont get all sympathetic when they see a woman putting on the waterworks! the black guys i know totally go there own way and really dont care about bitches!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-3180,"why do women settle down with you after you spent your youth getting your dick wet with as many different pussies as you can? because people change over time, they mature, they become different than they were ten years ago.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-3186,if they did things my way. they would slowly kill her dragging her down our streets and cut her up into little pieces and send them to all of our enemies all over the world to show what happens to child killing traitors!!,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-3208,"its a compliment suited for a bitch, given how some women are slave to their basest desires they deserve compliments no better than those granted to dogs",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3263,"show her that your higher value then her bf, women are egotists and are always looking for the best option, qualify her so she will start second guessing herself.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-3267,women are the worst judges of character,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-3316,"because modern thots aren't worth fighting for. if she reveals her awalt tendencies and disrespects you, just dump her ass and walk away",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-3368,"wow, cheating is so easy and natural for women, that even women in their 80s can do it. and i'm sure she's cheated on him more than we can imagine in all 50 years of their marriage...",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-3393,"i would say that's a good thing, got enough dumbasses being birthed by dumbass women as it is already.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-3431,"whether it was those rotten russians, or the easter bunny hacked podesta, one thing is for sure ... the bitch lost, didn't she?",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-3443,"for one of the smartest people around, he's pretty stupid when it comes to female nature - did he learn nothing? should've gone all male clerks, nobody would've blamed him.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-3476,"no stupid woman here. get the fuck out bitch, this is a male only community.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3523,this bi--th should be stoped she's the rapist,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3587,absolutely! if these rinos stab us all in the back - tossing their vote to the democrats we will never forget! it's a hardcore smear campaign w hillary clinton and her lawyers behind it all evil bitch.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3630,top kek. disgusting old cripple resenting chad for not wanting to fuck her roast beef cunt.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3646,"yeah, i was just trying to annoy the gymcels. anyone who's anyone knows femoids are incapable of love.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-368,total fuckin roastie hairstyle she got. fuckin bet that pussy looks like a retard went barbarian on an arbys large roast beef sammich with xtra arbys sauce. s,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3734,you should've hit her.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-375,"if they all left at once,the evil bitch would implode.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3788,"what have you tried already? i like to point out that nobody blinks when a smaller man starts shit with a larger man and gets his ass beat, men and women are equal right?",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-3791,just another insane libturd. i believe these women are sociopaths. its all a game to the sociopath. life is a game. with little inside themselves they spend most of their life playing stupid mind games. refrence,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-3830,karma's an even bigger bitch than she is,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-3865,"i'm a hobbyist photographer and tbh it's hard to focus on foids when you are shooting, you just want the bitch to understand instructions",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-395,shut your bitchass mouth lady. you clog up my gab feed,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-3981,"don't get me wrong i do like being a hit taller but it ain't gonna turn a harlot into a housewife. nothing is gonna turn a harlot hoe into a housewife and remember, awalt.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-4006,"maybe part of the reason you're not successful with hotter women is a lack of experience, and easier game can help you work on your approach, and your close, until you come across as the suave motherfucker you want to be. training wheels.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-404,"a woman sends that to a man and she's brave, strong, independent. a man sends that text to a woman and there's criminal charges.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-4053,"so many rich famous handsome men got divorce raped. if all those men couldn't make a woman happy, what make you think you can.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-4055,these bp stories are gonna end up giving me a brain tumor or an aneurysm or something. from the rage bubbling inside me when i see pussies letting women get away with murder,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-4067,"never get married even if you get the chance. every foid cheats at her bachelorette party, and in fact that's the whole fucking point of the party.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-4108,"chads had their fun and fucking destroyed her in bed, while beta billy waits his turn and she will deny him sex after marriage and maybe even cheat on him",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-415,my dream girls!!!!! wish women today were as classy as those two were back in those days. what a shame.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-4156,"your wife could leave her phone at the office women cant be parted with instagram for two minutes while taking shit mate, what are you talking about even?",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-4162,it's hard for a woman to talk with a dick in her mouth.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-4184,considered custody more important than her now that's admirable. taking someone else's kids on for pussy is pathetic.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-4193,"they have no problem shouting us down over not understanding the female experience, yet they have no issue telling us precisely what we need. the world has gone topsy fucking turvy.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-4217,i love the star trek enterprise episodes where t'pol's status as a jealous vagina owner trumps her status as a vulcan and her craving for southern white cock overcomes her commitment to surak's teachings. women are slaves to a southern alpha male.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-4221,"i don't see why they even bothered, nobody said cellulite wasn't natural, just that it isn't attractive at all. oh boo hoo women have to deal with having a flawed appearance, cry me a river.",sexist,3. animosity,3.3 backhanded gendered compliments,test,sexist
sexism2022_english-4291,"what risks? pregnancy fixed with birth control or abortions, std well every bitch has one of those. no woman has an emotional connection to a guy she's only casually fucking.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-4370,should have let her get hit. stupid guy.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-44,"miramax insider countless women submitted to harvey weinstein's advances willingly. i told you, they are all whores!",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-4416,"ryanae hit the nail on the head. confidence looks don't let it get to you, girls can be major bitches.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-4494,"wymyn shouldn't be allowed to vote, let alone hold political office or be on scotus",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-4534,women in the military is a joke. almost any man could beat the shit out of this female guard wearing camo in penn station.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-4537,i had one punch me in the stomach. i return the favor back. first time i ever punch a ladymonster,sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,sexist
sexism2022_english-455,"awalt, yes, but this sounds more than a cunty wife. get to a hospital asap.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-4605,mollie tibbets deserved to die for her support of womens perjury in divorce courts to ruin mens lives. she is one dead bitch who will never ruin a mans life in a divorce court. good riddance to this man hating bitch. mgtow,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-4608,women put in way more effort isn't the fact that women so much effort into their own appearances evidence that they care significantly about the physical appearances of others,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-4639,"stem ain't hard, wamans can do it too!",sexist,3. animosity,3.3 backhanded gendered compliments,test,sexist
sexism2022_english-4668,either shes a ho or shes not. if shes not u got no shot in 5 minutes. if she is it don't matter what you say ur golden.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-4717,"gotta say i disagree with this sentiment, rollos original rejection is better than regret applied to making the approach and talking to women, not getting married. man up and marry those sluts",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-4718,he should have punched her out she is nothing but a hag from the uk feel free to punch ex pats they are excrement,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-4744,"even grandmas can be attractive in a feminine way as long as they stay reasonably fit and dont cut their damn hair, srsly whats so hard to grasp about this one, ladies",sexist,3. animosity,3.3 backhanded gendered compliments,test,sexist
sexism2022_english-4758,i won't miss that bitch lmfao,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-4780,i'm always in twitterjail for pissing off liberals. my claim to fame is chelsea handler got me sent there for calling her an alcoholic slut.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-4781,"to answer your question no, i dont hate all women, only the tumblr feminist ones.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-4981,"one of my arch-nemesiseses, cat boobs, makes use of her sexuality as a weapon something befitting a woman, if you ask me. gender is totally my thing. they should have raised the kid as batman. no confusion there.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-504,"i love how the girl writing this wanted to fuck other people, but the girl her boyfriend is fucking is the slut. goddamn, this is too funny.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5072,tbh 'royal' behavior is probably the origin of the female mind. men don't discriminate against poorugly people nearly half as much as girls do.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-5073,"hmm ... in a better world i would have you asked about her profile link. she just described me and she is just my type. but with women being women, i know how this would end. a pitty. a fucking damn pitty.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-5121,32 heres my point. something's are worth jail. what's going on wmuslims coming into the country...is worth jail. if these bitches take down trump... it's fucking on.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5145,"i'd be shocked if it ever worked, usually these thots are getting stretched on the side, and after leafyishere did the content nuke on her, the tier 3 subs lost it. she has a boyfriend is now etched in their collective memories",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5162,you dont have to say anything and you dont have to block or remove her. just move on to the next bitch,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5191,"don't empower women their egos get over inflated and they don't know how to manage it, they start treating you poorly along with other people, it creates monsters",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-5206,"if i learned one thing, is never be faithful for a girlfriend, if you can fuck some bitch, do it, don't hesitate, one day will come, you'll regret that you haven't. good advice. wish i'd had it back when i dated.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-5209,hasn't twatface twatted about the horror at her concert.it is probably putting some vicks under her demoneyes showing how sad she is!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5214,i think that the issue is she's bitching about others who make more when it was her own choices that made her earn less.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5297,"your problem is that you're not asking her to hang out in person since she's from your workplace, pussy.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
