rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-19330,"Trump is a Filthy Elite Kike Jew Bitch with a daughter named Kikevanka married to Israeli agent Blackmail Pro Kike Kushner. Loose the Jewtardification bro, you expose that your words hold no credit if you trust in your Kike Jew Blackmaield Overlords.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-19347,"Aw, look guys... she’s ‘special’. 🙄",not sexist,none,none,test,mixed
sexism2022_english-19350,"Yeah, sadly. And it is very heavily slanted... Edit/ Wow, kill me, 97% of editors in the Gender&Society are women? Just wow.",not sexist,none,none,test,mixed
sexism2022_english-1936,If she loves rapefugees so much let her go spend a week alone in a camp with some of them. After they remove the coke bottles from her orifices they should ask her again how much she loves refugees,not sexist,none,none,test,mixed
sexism2022_english-19364,"[USER] Twitter is the same way. I got suspended for calling Sally Kohnhead a Super Dyke Kyke. Thus , I'm here.",not sexist,none,none,test,mixed
sexism2022_english-1938,The whole sex shaming and cover up culture is a feminine invention - and it's a shit test. And so is [sex-positive feminism] ([URL] also a shit test.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-19471,"That isn't an analogous comparison at all. ""whitecel = volcel"" is an absolute statement; ""most men are smarter than women"" is explicitly a conditional statement.",not sexist,none,none,test,mixed
sexism2022_english-19528,Drown her in pigs blood!!,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-19576,"They need to throw her under the prison, disgusting and vile woman.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-19591,Some white man needs to rescue her from her crazy ass Judeo-Marxist parents.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-19601,Those who are trying to make it big in business. Having attractive female workers. These situations can happen. But in the end. It will all come back to you. Either she records you or blackmails your sorry ass. There's no happy endings.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-19615,"""and because you are girls, pretty and a bit silly, you are easy to deceive"" Go figure the media is so afraid of Russians. LMAO",not sexist,none,none,test,mixed
sexism2022_english-19634,But a normal woman is not expecting you to lay out 3 months salary. Define normal.,not sexist,none,none,test,mixed
sexism2022_english-19709,I agree she is a dickhead but this has nothing to do with their sex. How is this a pussypassdenied? This is more of a fatpassdenied,not sexist,none,none,test,mixed
sexism2022_english-19763,"Sounds like pure and unic racism, the sentences of this black dumb lady. Need some Chicken with Melons? - oh sorry, I was joking, OK!- LOL",not sexist,none,none,test,mixed
sexism2022_english-1977,"If you want a man I'd work to keep the Husband you already have, who has been extremely patient with this issue",not sexist,none,none,test,mixed
sexism2022_english-19772,If you can't handle the mindfuck then don't fuck her.,not sexist,none,none,test,mixed
sexism2022_english-19808,"According to the Lincoln County Sheriff’s Office, 18-year-old Erik Ivan Rodriguez allegedly met a 13-year-old and they began talking on “Snapchat.” The suspect then reportedly met the alleged victim at her home.",not sexist,none,none,test,mixed
sexism2022_english-19842,"its just make up, shes got the face of a camel under there",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-19850,"LOL, a Canadian guy legally changed his gender to female so that he would save $1000 a year on car insurance. A female lawmaker is outraged and is demanding he be arrested for perjury bc he said he did it just for the insurance savings. HA HA HA HA!",not sexist,none,none,test,mixed
sexism2022_english-19869,"CRAZY BIMBO IS BACK! White Uncle Tom: Rachel Dolezal says she's ""Trans-Black."" Ugh, this dumb bitch! I thought society was through with her! [URL]",sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-19907,"White knighting got him torched. Hope his burns have taught him something important about female nature. But then again, manginas and simps rarely learn.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-19925,I was delighted when pinkpillfeminism and GC got purged all the women were crying about it lol.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-19932,as if anyone under the age of 20 is actually watching this garbage. This show is made for 55 year old rural white women who have no close friends and whose children moved out.,not sexist,none,none,test,mixed
sexism2022_english-19933,"That's because more guys are attracted to the roles. It is also an area where guys tend to be naturally better at. The thing is, you probably won't admit that women on average are better at other things.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-19935,"Depends on big she is, not the cake....your wife-to-be",not sexist,none,none,test,mixed
sexism2022_english-19966,It's part of the gynocentric society's effort to abolish all standards for women.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-2011,Hopefully they deny her pussy pass and lock her up for a substantial amount of time.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-2078,"I disagree, I think very few serial killers are incel and violence in any form is attractive to females.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-2115,"thing is Buffers, I've met a number of white people with dreadlocks over the years, and they've all, to a man, been trustafarian cunts",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-2134,Everyone here is thinking too god damn much. I don't care how into seeding etc you are. You NEVER put your dick in crazy. Hell. This woman sounds so boring and messed up that she doesn't deserve continued interest.,not sexist,none,none,test,mixed
sexism2022_english-2177,"Birth control + condom and emergency contraceptives if necessary and you have a better chance of winning the lottery than getting pregnant. Contraceptive ""failure"" happens from either negligence or fraud. Her body, her responsibility.",not sexist,none,none,test,mixed
sexism2022_english-2226,"You didn't pay her therefore she desired you. She showed you genuine desire. If there is cash, there is no genuine desire, right?",not sexist,none,none,test,mixed
sexism2022_english-2247,Societal pressure to be like the guys on TV? Self-worth seen as a driving factor for men? Please tell me you are female.,not sexist,none,none,test,mixed
sexism2022_english-2254,chibs said if a woman describes “promiscuous behavior” it’s okay to call her a slut. Utterly false,not sexist,none,none,test,mixed
sexism2022_english-2261,"After getting stabbed with a fork my desire for random encountered has plummeted. Twice a month is fine with me,t’s about the same as my married friends with kids and I don’t have to put up any bullshit.",not sexist,none,none,test,mixed
sexism2022_english-2270,[URL] You know when men will round up the Muslims & toss them the fuck out? When the women get pissed & tell us to handle it .,not sexist,none,none,test,mixed
sexism2022_english-2281,"Well, Trump sure isn't your mother's golf playing President. Zowie. [URL]",not sexist,none,none,test,mixed
sexism2022_english-2285,"""Post locked because it's being infested by incel manchildren from r/mgtow"". Sure bud. We'll see who's gonna be laughing after 10 years when you get divorce raped.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-2329,"Instead of a blindfold, she needs a bag over her head.",not sexist,none,none,test,mixed
sexism2022_english-2369,is life experience attractive to women? i've seen some evidence of this but never was sure about it,not sexist,none,none,test,mixed
sexism2022_english-2392,"Paul still can not get it. Islam and Feminism are divine spouses. Feminism is not against all men, feminism is against only weak peaceful european men who refused to subjugate women.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-2405,"She wants “closure”. Fuck her shit up by saying that the LTR YOU HAD WAS NICE, but now it’s over and there is no need to meet up to discuss it. Then hard next.",not sexist,none,none,test,mixed
sexism2022_english-2412,"But if it was a photo shoot where she was spanked by a dude, willingly, feminist crazies would scream misogyny..",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-2418,"claims to understand biology >is a civic nationalist He has you pegged cuck, or maybe your wife's BF does that.",not sexist,none,none,test,mixed
sexism2022_english-2498,"Because the government don’t give a shit! I wonder what would happen if laughing girl (on the picture) had a few paki cocks shoved up her arse? It’d be a different story then! Drain the swamp, execute the complicit.",not sexist,none,none,test,mixed
sexism2022_english-2508,"Another one joins the gang that harasses women doing shopping, walking on the streets, etc, and feels proud about it, but seldom gets laid.",not sexist,none,none,test,mixed
sexism2022_english-2512,Any woman who dallies with married men is a woman of low morals She will gladly betray those men [URL],not sexist,none,none,test,mixed
sexism2022_english-2524,I bet her future husband won't have anywhere near that much sex during his marriage lifetime with her.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-2599,The little Nazi twerp deserved to get his girl ass fucked while he was away being a tool of imperialism. Would have been extra funny if it was a black dude banging her.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-2611,"then you are not aware that #PlannedParenthood is grooming the girls for abortion & contraceptives,never let my girls join that bs",not sexist,none,none,test,mixed
sexism2022_english-2617,Agreed. My wife is a babe too. I remember after our third child was born she went a while without shaving her underarms. Not unattractive in the least. Same beautiful blonde shade as her pussy hair.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-2618,"Jesus Christ. Soft porn has warped our collective minds. If I'm with a woman and a man so much as looks at her suggestively, there's gonna be a problem. Cucks are our leaders. Hey, to each his own. But our elite are creepy. Hell. [URL]",not sexist,none,none,test,mixed
sexism2022_english-2621,"Crooked Hillary wanted to send a drone strike out on Julian Assange Can NOT wait till she gets charged! That bitch should hang, not just for TREASON but MURDER! #ClintonCash #ClintonBodyCount",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-2659,Where I am from. If a girl makes a move it usually means she is very desperate.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-2664,"There are some that would disagree, to them she is a Goddess. She has no soul by our definitions. We will continue fighting and we will win. We will not be replaced.",not sexist,none,none,test,mixed
sexism2022_english-2665,I fuck strippers lol. It's a good time,not sexist,none,none,test,mixed
sexism2022_english-269,"I love how you tried to frame is as playing devil's advocate when it's really what you believe. Actually I believe exterminating Muslims and Jews entirely. We should start with their women, to disable their reproductive capacity first.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-2696,What monsters!There are no people of color in that photo. Why are the kids so white? Does the mother hate black men? Is she a bigot? I bet she is. Why else would she be with a white man? White men are all racists!,not sexist,none,none,test,mixed
sexism2022_english-2706,Sure she might have stoled some cash.. but now her stupid face is all over the internet lol,not sexist,none,none,test,mixed
sexism2022_english-2718,"There there Pocahontas, don't get your loincloth in a wad.",not sexist,none,none,test,mixed
sexism2022_english-2738,It is highly unlikely that female on male rape will ever be taken seriously. It's Bunker Hill.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-2790,"We’d have to kill a couple women, and the rest would automatically fall in line. It’s a really simple model that’s worked on literally every enslaved or captured population in history. What the fuck dude. Enjoy your ban.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-2798,either you worship women or you're a misogynist.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-2818,"lol go for it dude, whamens can do no wrong",sexist,3. animosity,3.3 backhanded gendered compliments,test,mixed
sexism2022_english-2831,"Poisoned drinks fall under the category of ""real rape"" (violent attacker). No grey area there. I guess one could discuss if women should go drinking at bars alone.",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-2876,That niggress is a straight up whore - the consummate product of the society you claim to be against because you're a conservative. SmDh. You will attack a white girl because she's not a nigger whore. How seriously screwed is that? [USER]‍,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-2889,Well of course she isn't playing *videogames.* That's something icky **boys** play. Gross!,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-2915,"[USER] ""year round winter wear, for the icy elite bitch of today."" she shears her sheep and wears their wool as a sign of dominance.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-293,"In Greeley, CO they're tribes, one woman hit a pregnant praying woman with a meat hook and hard hat? Let them kill each other off! Don't eat those foods!",not sexist,none,none,test,mixed
sexism2022_english-2948,"Zionist porker related to Chuck 'the schmuck' Schumer, Amy 'makin' bacon' Schumer oinked to the camera's having found a police officer strong enough to haul her fat ass to jail. You Jews sure know how to put on a show!",not sexist,none,none,test,mixed
sexism2022_english-296,Because girls are immature at that age and don’t know what they want tee hee,not sexist,none,none,test,mixed
sexism2022_english-2967,Hypergamy knows no bounds. And somewhere there's a bluepill simp ready to marry and take care of her despite literally being formerly married to a terrorist.,not sexist,none,none,test,mixed
sexism2022_english-2979,"Never spoil anyone, not only women otherwise you end up creating spoiled-brats who care nothing about you.",not sexist,none,none,test,mixed
sexism2022_english-3032,"I see. I hope that your balls are metaphorical, little lady.",not sexist,none,none,test,mixed
sexism2022_english-3069,"MGTOW is a natural reaction to the state of affairs. I quit dating and dealing with women in 2011 and I never heard of MGTOW until 2014, that's when I realized it was a social phenomenon. The meme is still growing, BTW.",not sexist,none,none,test,mixed
sexism2022_english-3082,She was under 10. Curiosity as a child about her sister’s body parts isn’t equatable to drugging and raping women as an adult,not sexist,none,none,test,mixed
sexism2022_english-3089,You think she'll wait until they're 18 before the cuckolding?,not sexist,none,none,test,mixed
sexism2022_english-3103,The biological experience of the reproductive system is the core central defining experience of being a woman. It shapes everything about our existence if life,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-311,This man deserves to be hailed a hero he looked in the eyes of an ugly four eyed hijab and gave hwr the only respect she deserves blood and death,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-3111,Isnt it great when you've taken the red pill and can see this shit like an x-ray? Mgtow & Red for life,not sexist,none,none,test,mixed
sexism2022_english-3151,"Truefemcels is troll idk about fa, inb4 bbw whaling starts ranting about fa having truecel women",not sexist,none,none,test,mixed
sexism2022_english-3172,Go get'chu sum white women's time to turn it around be a pimp before is too late!,not sexist,none,none,test,mixed
sexism2022_english-3190,"Well, to be fair, they called you a whore because you are female. It's not based on any aspect of behaviour or sex or anything but the fact you are female and they despise us to the depths of their beings.",not sexist,none,none,test,mixed
sexism2022_english-3216,"[USER] We've been together since yesterday, dont pretend you didnt know slut",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-3264,"[USER] Don't forget NO to actual rape, not imaginary rape. Muslims are all about raping and killing western women. But most of these liberals can't figure simple things out.",not sexist,none,none,test,mixed
sexism2022_english-3270,50 year old women would never want to have sex (or get turned on by the idea of having sex) with a 25 year old. That's a lie,not sexist,none,none,test,mixed
sexism2022_english-3275,[USER] An Armenian on the Young Turks? How come she isn't dead yet?,not sexist,none,none,test,mixed
sexism2022_english-328,"[USER] We will make her life and her supporter's lives a living hell... Aww, who am I kidding? We'll do it either way.",sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,mixed
sexism2022_english-3310,"The communist left and their progressive ilk really hate white men. They'd be quite happy to have nothing but trannies, homosexuals, people of color and white women with pink or blue hair.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-3369,"Yes, its a total insult if she's not attractive.",not sexist,none,none,test,mixed
sexism2022_english-3392,"Just have 0% body fat & dehydrated bro. Ricels not gauntmaxxing = volcel. holding ghoul frame theory's legit. I try contribute I'm no incel or got a pussy, sorry but rather me sorry than you sorry lads x",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-3395,Did you guys notice how fuckin fat she is,not sexist,none,none,test,mixed
sexism2022_english-3404,"from chapter 3: ""My answer to these men is always the same: if you make it clear from the beginning that you are unwilling to put up with games"" . Women do play games and turning around on the first test will give 0 results..",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-3419,"It's a fair trade I suppose. While we'll have to pay for the incarnation of yet another rabid sheboon, likely for life she's at least removed another future negroid criminal sperm donor from the pool.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-3454,I don't think she needs to worry about getting knocked up,not sexist,none,none,test,mixed
sexism2022_english-3472,"Found something on Wikipedia. Not intentionally either, I was just trying to remember the disgusting creep's name. But here she is, the one we all love to hate, Dianne Feinstein. Not surprisingly she was inept then, too.",not sexist,none,none,test,mixed
sexism2022_english-3500,"And women still rob men without ""touching"" them...",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-3521,Katy thinks her bodacious boobs will let her get away with anything. She is an idiot !,not sexist,none,none,test,mixed
sexism2022_english-3530,Is she now also claiming gang rape?,not sexist,none,none,test,mixed
sexism2022_english-3540,"Non-rape from a Chad, rape from a Joe.",not sexist,none,none,test,mixed
sexism2022_english-3565,Can someone point me to the cock carousel? I keep ending up at the REEEEcups.,not sexist,none,none,test,mixed
sexism2022_english-358,"Based on her logic, I shouldn't lock my doors because that would violate the Rights of a Thief, I shouldn't be armed because that would violate the Rights of a Robber, etc. Pelosi is stupid as fuck.",not sexist,none,none,test,mixed
sexism2022_english-3586,"Thank you. >Think of how you Love a puppy, that's the Love you must have for a woman. That is an excellent way to look at it.",sexist,3. animosity,3.3 backhanded gendered compliments,test,mixed
sexism2022_english-3617,In if ya got a problem pickin on female liyalists y not try someone your own size,not sexist,none,none,test,mixed
sexism2022_english-3694,"It's legal for all blacks to rape and murder white girls in Durham, NC and Charlottesville, VA. Durham DA Roger Echols and Charlottesville Judge Robert Downer will make sure they all get off. [USER]‍ [USER]‍",not sexist,none,none,test,mixed
sexism2022_english-3702,"dykes and faggots should not be allowed to adopt, period. These sickos will only ruin a child's life by leading them into their perversions.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-3713,Banging a white girl like her [she's a felon.. ]([URL] I always love rogue white chicks. Her smile is hot.,not sexist,none,none,test,mixed
sexism2022_english-3755,"Well, they define rape so women *can't* rape men. But I don't take my morality from feminists.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-3781,"""Come on girl, my magic wand won't suck itself...""",not sexist,none,none,test,mixed
sexism2022_english-3807,"Pretty much no hint of the subject being mensrights is left, everything from the sidebar to the posts to the forum caption is more and more exclusively ""we hate feminism"" or ""women are bad"" and very little about anything to do with mensrights.",not sexist,none,none,test,mixed
sexism2022_english-3810,"i would rather not try to restrain a person and risk the chance of getting hit on the wrong spot and getting injured, you say women are easily restrained as if men are invulnerable but you can get hurt even by someone who looks weaker than you #",not sexist,none,none,test,mixed
sexism2022_english-3832,When the enemy comes I am certain they will make sure to consider the emotions of our female soldiers before they throw around any harsh insults. [URL],not sexist,none,none,test,mixed
sexism2022_english-3841,"Truthfully, Roe shouldn’t exist. It should be a 10 amendment issue. With that said.... I’m pro choice; as is my girlfriend, who said that if she doesn’t have a ring on her finger she’ll just throw herself down the stairs for me. /s",not sexist,none,none,test,mixed
sexism2022_english-3851,"A lot of women want to play the games though because it’s more exciting, that’s the point.",not sexist,none,none,test,mixed
sexism2022_english-3853,I hate that limo-leftist cunt and her crossdressing Jew.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-389,"NEW TIDE POD CHALENGE---liberal women shud shove them up there VAGINA an see how long it takes 4 it 2 melt,-GAY Liberals shud stick it up there ass 4 the same reason,-",sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-3890,Don't support her or pay her way or you be come beta bux,not sexist,none,none,test,mixed
sexism2022_english-3906,"A fleshlight costs $80, doesn't demand more money and will never accuse you of ""sexual assault."" Win/win/win",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-3916,"a woman with a 40 waist? ..Shit, i don't care how she's carrying it, that's getting a bit large...and I gotta eat dinner now, with this in mind.....",not sexist,none,none,test,mixed
sexism2022_english-3950,[USER] Isnt that like when that witch Pelosi said we have to pass it to see whats in it? That turned out well.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-3951,"Your 6-inch dick won't land you drooling women. It is the expected average, perceived by women themselves. You'd have to sport a well above ""perceived"" average dick to attract women and maybe bypass the other requirements. Unlikely, jfl.",not sexist,none,none,test,mixed
sexism2022_english-3962,I'm surprised how many morons are still on there. The slow learners eventually show up here and want to bitch and whine how victimized they were on Twitter. Huge snore. You went from a victim to a VOLUNTEER. I have zero empathy for the volunteers.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-3970,Surprised you could even spit game while on acid. If she knew it’s probably no big deal. Don’t mention it and do it better next time,not sexist,none,none,test,mixed
sexism2022_english-403,I fucked a girl 14 years older then me. 7/10 would bang again.,not sexist,none,none,test,mixed
sexism2022_english-4069,Michelle Wolf without makeup - the unfunny 'Uncle Tom' joking comedian at the WH dinner. Why do liberals admire ugly women?,sexist,3. animosity,3.3 backhanded gendered compliments,test,mixed
sexism2022_english-4081,But what he said towards the end in the car about the Jewish witch was spot on and I think I broke a rib laughing so much.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-4119,"I have seen the original pic- that girl is most definitely worthy of breeding, if you don't agree then you are the homosexual.",sexist,3. animosity,3.3 backhanded gendered compliments,test,mixed
sexism2022_english-4167,"Thanks for the response brotha, I'll work towards it. It's just another nasty remnant of my beta days. But like you said, I'm a man. Men conquer.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-4204,"Most of what she verbalized was before anything happened right? She’s protecting her social status and doesn’t want to be labeled a slut. Any time she says no, slow down, or stop DURING making out/etc means you need to stop. That’s the difference.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-4232,"DangZagnut just sort be new here Says someone whose account is 14 days old. The only one new here is you, and the way you are acting, I highly suspect you are female.",not sexist,none,none,test,mixed
sexism2022_english-4237,"Figures, if she's running out like that, she's probably already fucking around.",not sexist,none,none,test,mixed
sexism2022_english-4239,"Show 'em how to shoot like a girl, Katie. [URL]",not sexist,none,none,test,mixed
sexism2022_english-4250,"Depends on where you are, generally by military the bases they will, but away from them it's very hard. You shouldn't need prostitutes in Japan, the women are very easy to pick up if you know how.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-427,Jap girls will fuck plenty of white guys. All of them are high estrogen and need big cocks they hate the feminine rice,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-431,"I guarantee you all the ""boys"" are black. Its just white women falling for the black cock myth.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-4337,"The Iron Maiden, the toughest tranny in town.",not sexist,none,none,test,mixed
sexism2022_english-4389,"Thanks Kelly, I can totally testify to the eyebrows thing guys. I'm german that has lived in america for the last 7 years but I get my eyebrows threaded, dudes thinks it's gay, chick thinks its sexy!",not sexist,none,none,test,mixed
sexism2022_english-4411,"Spain will soon include ""ignoring women "" into their definition of rape.",not sexist,none,none,test,mixed
sexism2022_english-4434,The West/teh jooz/the govt/the gynocracry is showing us that men and women need to just go their own ways and forget the next gen. Fuck 'em. All of mankind's problems could be solved if we just stopped having children.,not sexist,none,none,test,mixed
sexism2022_english-4456,"""Muh poor oppressed women"" What is this retarded faggot shit?",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-4474,"Agreed, but the way you said it is. Don't reverse the male female dynamic and think it works the same way...it doesn't. > showering them with compliments",not sexist,none,none,test,mixed
sexism2022_english-4482,Female sex tourists are the same kinds of hypocrites. They think they're *totally not doing the same thing.* Except they are.,not sexist,none,none,test,mixed
sexism2022_english-4523,disgusting woman.,not sexist,none,none,test,mixed
sexism2022_english-4529,"A woman like that should be dumped automatically. Unless you're a beta and have scarcity mentality, then you should do everything you can to hold on to her.",not sexist,none,none,test,mixed
sexism2022_english-4575,I don't like Malaysian girls..,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-460,This true . Obese hideous women and stick thin men without an ounce of muscle or fat.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-4614,"Eh, I fuck a brown girl. So...spic licker?",not sexist,none,none,test,mixed
sexism2022_english-4627,"All a girl can do to ""shoot her shot"" is just let a guy know you exist. In most cases, as a woman, you wouldn't have to ""shoot your shot"" because if the guy you liked actually liked you back, he would've been making moves with you already.",not sexist,none,none,test,mixed
sexism2022_english-4656,Hate and love is two sides of the same coin when it comes to women,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-4661,"The boys should be killed. OK, now that we have that out of the way, why is a girl meeting two boys in a ditch to buy a knife? I mean, let's not lose sight of that. This was three useless people meeting up and one got the worst of it.",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-4711,DONT CALL ME A MOTHERFUCKER! IM NOT A MOTHERFUCKER! I just happen to fuck other peoples mothers on purpose as i go about my day...,not sexist,none,none,test,mixed
sexism2022_english-476,"The crooked, drunken old hag deserves at least 3 life sentences!!",sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-4771,Cause fun might hurt someone's fee fees,not sexist,none,none,test,mixed
sexism2022_english-4772,"Only the top 20% of girls average more than about 2 per year, but that includes those who are in a LTR. It depends on the circles you are travelling in.",not sexist,none,none,test,mixed
sexism2022_english-479,"Spoken as if women are prizes Not wanting to be becky bucks means they are prizes? lol that's BARE MINIMUM self respect. If they're not catches, then work on becoming catches. Don't settle for a manchild.",not sexist,none,none,test,mixed
sexism2022_english-4813,Should've went Mike Tyson on her,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-4829,"Funny. If it was real, then she would want him even more because she instinctively desires a jerk more than a nice guy.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-4845,"Unlike almost every single society on Earth, pre-Christian Europeans venerated, respected, and placed our women on a pedestal.",not sexist,none,none,test,mixed
sexism2022_english-4861,"That's true, but think how miserable those women get as they get older and they are left with a fat balding beta-bucks husband and no Chad.",not sexist,none,none,test,mixed
sexism2022_english-4867,"Absolutely. You hit the nail on the head, stop validating women that are not even invested. She probaby has 5 beta orbitters that like every fucking BS she posts on social media.",not sexist,none,none,test,mixed
sexism2022_english-4921,"perform FGM on the two doctors female family members, see how they like it. Old Time Tribal Brutality #ShariaLaw",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-4950,"No, it's called 'guys like girls that look like bimbos' and it's a trend that needs to die. Yes, some of it is uncanny territory, but the botox lips and hooker paint job is a design choice.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-4999,"This is a shit test. Coming from a guy could be an amog attempt. Agree and amplify and let her bask in the glory. ""oh this is awkward didn't you know that we're already married?"" if bold plant a forceful kiss on the girls lips",not sexist,none,none,test,mixed
sexism2022_english-5003,"standards are different for men and for women. a few white men can theoretically continue the entire white race if all white women mated with them, the opposite isn't true.",not sexist,none,none,test,mixed
sexism2022_english-5023,"Abused for four years, yet she marries him after 2.5 years of abuse? If it were true, then she's a f.....g masochistic moron.",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-5025,"No, they mean like when specifically a black person gets loud and rowdy and how they (the black person) acts in that regard. The article is saying men should avoid women who act like that especially in attention-seeking environments.",not sexist,none,none,test,mixed
sexism2022_english-5115,"Damn man, I really can’t believe guys go out and act like this...no wonder it’s becoming easier for me to get what I want from women, I don’t do anything of that weak shit.",not sexist,none,none,test,mixed
sexism2022_english-5185,"In essence, women who do this are saying ""it's ok"" instead of nipping it in the bud and telling the guy off and smacking his face hard.",not sexist,none,none,test,mixed
sexism2022_english-5198,"Male and female brains wired differently, scans reveal [URL]",not sexist,none,none,test,mixed
sexism2022_english-5226,"You need to cut 100% of contact with her and block all communication, obviously you still want to fuck her meaning the ball is in her caught - she can manipulate you pretty easily from here. Cut all ties or you are fucked",not sexist,none,none,test,mixed
